participant_id,minutes_spent_sleeping,sex
20180504181880,570,Female
20180504181888,435,Female
20180504181895,400,Female
20180504181901,600,Female
20180504181914,650,Female
20180504181924,510,Female
20180504181928,525,Female
20180504181933,570,Female
20180504181943,605,Female
20180504181957,180,Female
20180504181964,525,Female
20180504181965,420,Female
20180504181974,485,Female
20180504181983,545,Female
20180504181995,360,Female
20180504181998,480,Female
20180504182008,533,Female
20180504182011,581,Female
20180504182012,510,Female
20180504182030,690,Female
20180504182036,540,Female
20180504182050,520,Female
20180504182064,775,Female
20180504182070,305,Female
20180504182071,611,Female
20180504182072,465,Female
20180504182097,480,Female
20180504182110,455,Female
20180504182146,650,Female
20180504182151,0,Female
20180504182153,510,Female
20180504182155,561,Female
20180504182179,615,Female
20180504182195,765,Female
20180504182197,507,Female
20180504182201,389,Female
20180504182209,460,Female
20180504182214,480,Female
20180504182219,450,Female
20180504182221,700,Female
20180504182222,470,Female
20180504182233,405,Female
20180504182235,570,Female
20180504182236,450,Female
20180504182237,630,Female
20180504182243,540,Female
20180504182245,795,Female
20180504182251,448,Female
20180504182254,570,Female
20180504182258,510,Female
20180504182264,535,Female
20180504182271,538,Female
20180504182274,540,Female
20180504182278,735,Female
20180504182283,480,Female
20180504182290,510,Female
20180504182297,390,Female
20180504182305,821,Female
20180504182313,370,Female
20180504182322,420,Female
20180504182333,510,Female
20180504182334,355,Female
20180504182353,300,Female
20180504182361,365,Female
20180504182384,585,Female
20180504182393,314,Female
20180504182394,453,Female
20180504182417,490,Female
20180504182422,585,Female
20180504182457,510,Female
20180504182460,543,Female
20180504182473,510,Female
20180504182476,480,Female
20180504182478,615,Female
20180504182484,615,Female
20180504182485,450,Female
20180504182493,570,Female
20180504182495,480,Female
20180504182500,485,Female
20180504182501,540,Female
20180504182505,465,Female
20180504182512,720,Female
20180504182519,540,Female
20180504182523,540,Female
20180504182526,611,Female
20180504182532,496,Female
20180504182538,704,Female
20180504182540,690,Female
20180504182545,525,Female
20180504182549,540,Female
20180505180763,501,Female
20180505181019,898,Female
20180505181049,330,Female
20180505181107,515,Female
20180505181172,570,Female
20180505181191,540,Female
20180505181219,510,Female
20180505181274,540,Female
20180505181377,675,Female
20180505181422,660,Female
20180505181502,540,Female
20180505181639,640,Female
20180505181881,552,Female
20180505181921,450,Female
20180505181996,238,Female
20180505182012,458,Female
20180505182129,540,Female
20180505182147,510,Female
20180505182154,630,Female
20180505182201,530,Female
20180505182210,538,Female
20180505182337,450,Female
20180505182341,425,Female
20180603180689,490,Female
20180603180849,360,Female
20180603181504,430,Female
20180603181555,595,Female
20180603181647,445,Female
20180603181957,665,Female
20180604180135,630,Female
20180604180510,570,Female
20180604180521,90,Female
20180604180611,600,Female
20180604180784,570,Female
20180604180844,510,Female
20180604180876,380,Female
20180604180936,515,Female
20180604180937,450,Female
20180604180997,720,Female
20180604181009,501,Female
20180604181016,450,Female
20180604181044,450,Female
20180604181075,470,Female
20180604181102,350,Female
20180604181104,300,Female
20180604181170,795,Female
20180604181174,580,Female
20180604181184,455,Female
20180604181224,690,Female
20180604181252,720,Female
20180604181330,490,Female
20180604181357,430,Female
20180604181362,815,Female
20180604181374,570,Female
20180604181395,710,Female
20180604181421,632,Female
20180604181441,755,Female
20180604181459,520,Female
20180604181466,485,Female
20180604181467,480,Female
20180604181484,750,Female
20180604181551,570,Female
20180604181593,370,Female
20180604181618,525,Female
20180604181630,435,Female
20180604181667,700,Female
20180604181743,360,Female
20180604181771,385,Female
20180604181843,315,Female
20180604181853,585,Female
20180604181896,480,Female
20180604181907,350,Female
20180604181939,569,Female
20180604181950,540,Female
20180604182000,170,Female
20180604182010,600,Female
20180604182014,360,Female
20180604182061,540,Female
20180604182117,645,Female
20180604182123,600,Female
20180604182159,565,Female
20180604182163,493,Female
20180604182170,480,Female
20180604182196,680,Female
20180604182291,674,Female
20180604182311,440,Female
20180604182411,345,Female
20180604182424,510,Female
20180604182425,320,Female
20180604182449,525,Female
20180604182472,600,Female
20180604182492,510,Female
20180605180007,310,Female
20180605180035,465,Female
20180605180046,450,Female
20180605180051,720,Female
20180605180071,450,Female
20180605180076,359,Female
20180605180077,495,Female
20180605180081,915,Female
20180605180092,540,Female
20180605180094,710,Female
20180605180097,510,Female
20180605180102,620,Female
20180605180106,525,Female
20180605180124,420,Female
20180605180136,510,Female
20180605180147,369,Female
20180605180148,660,Female
20180605180149,790,Female
20180605180162,540,Female
20180605180508,400,Female
20180605180509,705,Female
20180605180511,432,Female
20180605180513,745,Female
20180605180519,510,Female
20180605180521,660,Female
20180605180534,450,Female
20180605180546,277,Female
20180605180558,482,Female
20180605180575,750,Female
20180605180578,545,Female
20180605180582,523,Female
20180605180594,570,Female
20180605180599,500,Female
20180605180605,515,Female
20180605180613,570,Female
20180605180617,690,Female
20180605180618,630,Female
20180605180621,513,Female
20180605180622,360,Female
20180605180624,610,Female
20180605180630,540,Female
20180605180637,480,Female
20180605180657,510,Female
20180605180668,460,Female
20180605180684,570,Female
20180605180698,645,Female
20180605180702,600,Female
20180605180714,582,Female
20180605180715,460,Female
20180605180733,605,Female
20180605180736,375,Female
20180605180738,447,Female
20180605180743,375,Female
20180605180745,540,Female
20180605180754,595,Female
20180605180764,240,Female
20180605180779,510,Female
20180605180786,565,Female
20180605180793,450,Female
20180605180794,450,Female
20180605180798,480,Female
20180605180800,510,Female
20180605180810,420,Female
20180605180811,510,Female
20180605180814,515,Female
20180605180819,508,Female
20180605180824,625,Female
20180605180839,430,Female
20180605180841,540,Female
20180605180843,630,Female
20180605180844,435,Female
20180605180853,360,Female
20180605180869,555,Female
20180605180872,494,Female
20180605180874,570,Female
20180605180875,510,Female
20180605180893,930,Female
20180605180901,510,Female
20180605180902,304,Female
20180605180903,480,Female
20180605180913,595,Female
20180605180918,680,Female
20180605180921,560,Female
20180605180925,657,Female
20180605180931,665,Female
20180605180933,650,Female
20180605180937,510,Female
20180605180943,480,Female
20180605180947,510,Female
20180605180957,705,Female
20180605180967,475,Female
20180605180969,650,Female
20180605180975,720,Female
20180605180986,930,Female
20180605180994,330,Female
20180605181005,740,Female
20180605181010,599,Female
20180605181021,600,Female
20180605181033,455,Female
20180605181037,540,Female
20180605181041,450,Female
20180605181047,409,Female
20180605181048,465,Female
20180605181052,513,Female
20180605181061,320,Female
20180605181062,300,Female
20180605181070,513,Female
20180605181072,720,Female
20180605181073,360,Female
20180605181081,548,Female
20180605181083,420,Female
20180605181089,660,Female
20180605181090,660,Female
20180605181098,420,Female
20180605181104,525,Female
20180605181110,615,Female
20180605181116,495,Female
20180605181117,555,Female
20180605181129,480,Female
20180605181131,360,Female
20180605181148,564,Female
20180605181149,581,Female
20180605181156,535,Female
20180605181157,515,Female
20180605181158,480,Female
20180605181163,600,Female
20180605181194,480,Female
20180605181196,470,Female
20180605181202,510,Female
20180605181206,420,Female
20180605181208,290,Female
20180605181213,390,Female
20180605181217,720,Female
20180605181220,400,Female
20180605181221,510,Female
20180605181224,676,Female
20180605181225,600,Female
20180605181227,330,Female
20180605181234,630,Female
20180605181240,580,Female
20180605181245,555,Female
20180605181247,350,Female
20180605181252,800,Female
20180605181253,470,Female
20180605181256,525,Female
20180605181269,540,Female
20180605181296,380,Female
20180605181319,420,Female
20180605181331,516,Female
20180605181334,690,Female
20180605181342,420,Female
20180605181350,550,Female
20180605181351,570,Female
20180605181353,456,Female
20180605181360,640,Female
20180605181365,695,Female
20180605181366,645,Female
20180605181374,640,Female
20180605181388,330,Female
20180605181389,470,Female
20180605181391,540,Female
20180605181393,525,Female
20180605181396,510,Female
20180605181401,568,Female
20180605181403,540,Female
20180605181407,490,Female
20180605181409,600,Female
20180605181418,475,Female
20180605181429,680,Female
20180605181430,510,Female
20180605181431,360,Female
20180605181434,615,Female
20180605181439,615,Female
20180605181451,465,Female
20180605181456,600,Female
20180605181457,510,Female
20180605181461,480,Female
20180605181464,435,Female
20180605181482,440,Female
20180605181488,630,Female
20180605181505,505,Female
20180605181507,865,Female
20180605181524,420,Female
20180605181531,475,Female
20180605181532,630,Female
20180605181539,540,Female
20180605181552,480,Female
20180605181557,855,Female
20180605181558,525,Female
20180605181560,495,Female
20180605181564,545,Female
20180605181568,690,Female
20180605181576,540,Female
20180605181586,480,Female
20180605181587,660,Female
20180605181590,508,Female
20180605181591,540,Female
20180605181593,360,Female
20180605181606,870,Female
20180605181608,480,Female
20180605181623,520,Female
20180605181631,720,Female
20180605181655,510,Female
20180605181659,805,Female
20180605181662,540,Female
20180605181665,449,Female
20180605181687,540,Female
20180605181688,918,Female
20180605181700,460,Female
20180605181703,434,Female
20180605181706,420,Female
20180605181707,450,Female
20180605181721,635,Female
20180605181743,613,Female
20180605181745,600,Female
20180605181748,420,Female
20180605181750,570,Female
20180605181755,570,Female
20180605181757,600,Female
20180605181760,490,Female
20180605181773,420,Female
20180605181777,600,Female
20180605181782,630,Female
20180605181784,520,Female
20180605181800,585,Female
20180605181810,420,Female
20180605181815,690,Female
20180605181816,825,Female
20180605181818,655,Female
20180605181819,480,Female
20180605181835,690,Female
20180605181836,483,Female
20180605181839,660,Female
20180605181849,615,Female
20180605181854,485,Female
20180605181856,570,Female
20180605181865,510,Female
20180605181868,600,Female
20180605181886,510,Female
20180605181887,375,Female
20180605181904,450,Female
20180605181917,580,Female
20180605181919,495,Female
20180605181926,726,Female
20180605181931,575,Female
20180605181948,597,Female
20180605181963,360,Female
20180605181972,660,Female
20180605181979,585,Female
20180605181981,450,Female
20180605181989,720,Female
20180605181990,440,Female
20180605182005,540,Female
20180605182032,390,Female
20180605182033,420,Female
20180605182036,543,Female
20180605182042,565,Female
20180605182048,533,Female
20180605182049,439,Female
20180605182062,405,Female
20180605182066,1210,Female
20180605182070,510,Female
20180605182078,600,Female
20180605182081,505,Female
20180605182082,625,Female
20180605182100,600,Female
20180605182102,445,Female
20180605182107,495,Female
20180605182108,390,Female
20180605182113,750,Female
20180605182114,605,Female
20180605182118,618,Female
20180605182119,751,Female
20180605182123,750,Female
20180605182127,866,Female
20180605182140,485,Female
20180605182141,495,Female
20180605182145,530,Female
20180605182158,420,Female
20180605182160,300,Female
